year|bib|age_group|gender|country|overall|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2014|35962|55-59|M|GBR|29766|19945|754|1886.0|3777.0|5789.0|8015.0|8512.0|10406.0|13060.0|15680.0|18297.0|19523.0
 2014|24881|50-54|M|GBR|29765|19944|1709|1913.0|3892.0|5905.0|8005.0|8491.0|10414.0|13092.0|15945.0|18448.0|19523.0
 2014|18730|40-44|M|GBR|29762|19943|3573|1995.0|4037.0|6127.0|8259.0|8727.0|10489.0|12981.0|15624.0|18379.0|19522.0
 2014|35719|18-39|M|GBR|29760|19942|10611|1797.0|3664.0|5616.0|7758.0|8233.0|10044.0|12525.0|15455.0|18428.0|19521.0
 2014|38940|18-39|M|GBR|29758|19941|10610|1675.0|3376.0|5232.0|7354.0|7871.0|9859.0|12537.0|15426.0|18498.0|19519.0
 2014|45896|40-44|M|GBR|29754|19940|3572|2256.0|4323.0|6503.0|8776.0|9279.0|10989.0|13351.0|15841.0|18478.0|19517.0
 2014|13414|70+|M|GBR|29751|19939|86|1900.0|3881.0|5864.0|7909.0|8366.0|10104.0|12662.0|15659.0|18389.0|19514.0
 2014|18574|18-39|M|GBR|29745|19938|10609|2117.0|4218.0|6363.0|8625.0|9142.0|11071.0|13480.0|15988.0|18456.0|19512.0
 2014|51314|18-39|M|GBR|29744|19937|10608|1939.0|3902.0|5967.0|8087.0|8613.0|10691.0|13183.0|15861.0|18266.0|19510.0
 2014|49638|45-49|M|GBR|29743|19936|2632|2009.0|4067.0|6247.0|8441.0|8933.0|10757.0|13277.0|15858.0|18437.0|19510.0
 2014|19991|18-39|M|GBR|29742|19935|10607|1793.0|3700.0|5681.0|7753.0|8239.0|10224.0|12901.0|15741.0|18396.0|19509.0
 2014|14537|18-39|M|GBR|29735|19934|10606|1931.0|3931.0|5963.0|8038.0|8504.0|10250.0|12798.0|15648.0|18344.0|19505.0
 2014|50955|18-39|M|GBR|29734|19933|10605|2000.0|3968.0|6262.0|8507.0|9015.0|10911.0|13396.0|15968.0|18456.0|19504.0
 2014|22891|55-59|M|GBR|29733|19932|753|1828.0|3751.0|6637.0|8933.0|9390.0|11286.0|13669.0|16218.0|18441.0|19504.0
 2014|35888|50-54|M|GBR|29732|19931|1708|1919.0|3787.0|5787.0|7927.0|8417.0|10266.0|13201.0|15836.0|18305.0|19504.0
 2014|38664|18-39|M|GBR|29731|19930|10604|1924.0|3895.0|5937.0|8055.0|8544.0|10482.0|13251.0|15857.0|18496.0|19504.0
 2014|7857|40-44|M|GBR|29730|19929|3571|2038.0|4155.0|6314.0|8487.0|8958.0|10795.0|13520.0|15980.0|18448.0|19503.0
 2014|4786|18-39|M|GBR|29728|19928|10603|1718.0|3468.0|5278.0|7214.0|7638.0|9215.0|11971.0|15120.0|18305.0|19501.0
 2014|35695|18-39|M|GBR|29726|19927|10602|1989.0|4028.0|6114.0|8229.0|8696.0|10471.0|12909.0|15734.0|18596.0|19500.0
 2014|9009|18-39|M|GBR|29724|19926|10601|1749.0|3512.0|5373.0|7396.0|7856.0|9815.0|12554.0|15398.0|18301.0|19500.0
 2014|18278|50-54|M|GBR|29721|19925|1707|1668.0|3419.0|5243.0|7136.0|7554.0|9216.0|0.0|15192.0|18391.0|19497.0
 2014|56218|45-49|M|USA|29719|19924|2631|1893.0|3856.0|5847.0|7879.0|8320.0|10560.0|12766.0|15213.0|18268.0|19497.0
 2014|9277|18-39|M|GBR|29714|19923|10600|1665.0|3426.0|5428.0|7741.0|8277.0|10510.0|13086.0|15706.0|18463.0|19496.0
 2014|43507|18-39|M|GBR|29712|19922|10599|2010.0|4060.0|6189.0|8370.0|8849.0|10633.0|13050.0|15777.0|18480.0|19495.0
 2014|37891|18-39|M|DEN|29711|19921|10598|1905.0|3854.0|5798.0|7762.0|8249.0|9915.0|12716.0|15335.0|18073.0|19495.0
 2014|36837|40-44|M|GBR|29708|19920|3570|1883.0|3905.0|6090.0|8339.0|8859.0|10879.0|13492.0|16052.0|18527.0|19492.0
 2014|7239|45-49|M|GBR|29706|19919|2630|1872.0|3783.0|5745.0|7879.0|8363.0|10203.0|12600.0|15376.0|18424.0|19492.0
 2014|1551|18-39|M|GBR|29705|19918|10597|1975.0|4026.0|6125.0|8276.0|8769.0|10614.0|13290.0|16017.0|18462.0|19491.0
 2014|18379|45-49|M|GBR|29703|19917|2629|2092.0|4172.0|6268.0|8440.0|8887.0|10576.0|13233.0|15807.0|18544.0|19491.0
 2014|10035|18-39|M|GBR|29701|19916|10596|1788.0|3689.0|5796.0|8386.0|8916.0|10788.0|13402.0|15913.0|18491.0|19490.0
 2014|46417|18-39|M|GBR|29699|19915|10595|1865.0|3778.0|5735.0|7998.0|8459.0|10448.0|12976.0|15491.0|18269.0|19489.0
 2014|35993|40-44|M|GBR|29697|19914|3569|1989.0|4091.0|6265.0|8514.0|9019.0|10928.0|13440.0|16023.0|18523.0|19489.0
 2014|51875|40-44|M|GBR|29696|19913|3568|1989.0|4091.0|6265.0|8514.0|9019.0|10928.0|13440.0|16023.0|18524.0|19488.0
 2014|26674|55-59|M|GBR|29694|19912|752|1910.0|3811.0|5749.0|7726.0|8203.0|9939.0|12607.0|15453.0|18279.0|19488.0
 2014|43285|18-39|M|GBR|29693|19911|10594|2047.0|4126.0|6242.0|8479.0|8944.0|10741.0|13281.0|16079.0|18449.0|19487.0
 2014|15267|50-54|M|GBR|29692|19910|1706|2045.0|4168.0|6307.0|8430.0|8887.0|10551.0|12862.0|15424.0|18199.0|19487.0
 2014|18538|18-39|M|GBR|29691|19909|10593|2014.0|4142.0|6209.0|8299.0|8733.0|10554.0|12950.0|15550.0|18332.0|19487.0
 2014|51882|18-39|M|GBR|29689|19908|10592|1847.0|3714.0|5706.0|7793.0|8252.0|9963.0|12647.0|15590.0|18500.0|19487.0
 2014|41817|18-39|M|GBR|29686|19907|10591|2043.0|4147.0|6308.0|8526.0|9002.0|10864.0|13307.0|15970.0|18427.0|19486.0
 2014|40587|18-39|M|GBR|29684|19906|10590|2004.0|4045.0|6128.0|8229.0|8675.0|10987.0|13357.0|16132.0|18566.0|19484.0
 2014|49821|18-39|M|GBR|29683|19905|10589|1973.0|4052.0|6110.0|8344.0|8815.0|10671.0|13139.0|15903.0|18446.0|19484.0
 2014|1878|18-39|M|GBR|29682|19904|10588|1885.0|3836.0|5838.0|7944.0|8417.0|10429.0|12878.0|15696.0|18431.0|19484.0
 2014|52449|18-39|M|GBR|29678|19903|10587|1813.0|3614.0|5466.0|7467.0|8022.0|10099.0|12758.0|15480.0|18305.0|19483.0
 2014|33935|50-54|M|GBR|29677|19902|1705|1855.0|3668.0|5611.0|7712.0|8183.0|10160.0|12745.0|15825.0|18489.0|19482.0
 2014|44596|18-39|M|GBR|29674|19901|10586|1937.0|3950.0|5995.0|8034.0|8480.0|10164.0|12608.0|15638.0|18365.0|19481.0
 2014|46253|18-39|M|HKG|29673|19900|10585|2029.0|4090.0|6121.0|8159.0|8603.0|10286.0|12713.0|15458.0|18305.0|19480.0
 2014|47111|45-49|M|USA|29670|19899|2628|1695.0|3580.0|5733.0|8065.0|8580.0|10450.0|13036.0|15698.0|18408.0|19479.0
 2014|44779|18-39|M|GBR|29669|19898|10584|1932.0|3903.0|5953.0|8057.0|8529.0|10307.0|12807.0|15348.0|18267.0|19479.0
 2014|3772|45-49|M|GBR|29668|19897|2627|1925.0|4023.0|6220.0|8392.0|8886.0|10680.0|13008.0|15796.0|18425.0|19479.0
 2014|52039|18-39|M|GBR|29667|19896|10583|1832.0|3713.0|5653.0|7773.0|8273.0|10147.0|12610.0|15327.0|18185.0|19479.0
 2014|18254|18-39|M|GBR|29666|19895|10582|1520.0|3186.0|4996.0|7127.0|7599.0|9682.0|12517.0|15555.0|18415.0|19477.0
 2014|20692|18-39|M|GBR|29665|19894|10581|1519.0|3186.0|4997.0|7127.0|7600.0|9682.0|12516.0|15555.0|18414.0|19477.0
 2014|7402|18-39|M|GBR|29664|19893|10580|1744.0|3524.0|5565.0|7607.0|8019.0|10040.0|12754.0|15577.0|18389.0|19476.0
 2014|50081|18-39|M|GBR|29663|19892|10579|1679.0|3459.0|5396.0|7640.0|8154.0|10083.0|12643.0|15419.0|18286.0|19476.0
 2014|4628|18-39|M|GBR|29662|19891|10578|1749.0|3685.0|5508.0|7622.0|8038.0|9807.0|12604.0|15665.0|18355.0|19476.0
 2014|50162|18-39|M|GBR|29657|19890|10577|1847.0|3660.0|5557.0|7570.0|8035.0|10103.0|13044.0|15596.0|18352.0|19473.0
 2014|48304|18-39|M|GBR|29656|19889|10576|1900.0|3853.0|5856.0|7963.0|8480.0|10383.0|12942.0|15589.0|18366.0|19473.0
 2014|17327|40-44|M|GBR|29655|19888|3567|1899.0|3853.0|5857.0|7962.0|8479.0|10383.0|12942.0|15589.0|0.0|19473.0
 2014|47327|40-44|M|GBR|29654|19887|3566|1899.0|3853.0|5858.0|7963.0|8480.0|10383.0|12942.0|15590.0|18366.0|19473.0
 2014|19066|18-39|M|GBR|29653|19886|10575|1838.0|3770.0|5738.0|7840.0|8332.0|10224.0|12893.0|15686.0|18386.0|19473.0
 2014|27111|18-39|M|GBR|29652|19885|10574|1847.0|3759.0|5683.0|7851.0|8354.0|10238.0|12963.0|15846.0|18322.0|19472.0
 2014|27447|18-39|M|GBR|29649|19884|10573|1846.0|3759.0|5683.0|7850.0|8353.0|10239.0|12963.0|15832.0|18301.0|19471.0
 2014|2823|18-39|M|GBR|29647|19883|10572|1885.0|3808.0|5788.0|7853.0|8307.0|10435.0|13186.0|15886.0|18424.0|19470.0
 2014|42665|50-54|M|GBR|29643|19882|1704|2000.0|4005.0|6104.0|8258.0|8736.0|10544.0|12958.0|15639.0|18438.0|19468.0
 2014|51268|18-39|M|GBR|29641|19881|10571|1842.0|3789.0|5977.0|8314.0|8848.0|10801.0|13363.0|15968.0|18428.0|19467.0
 2014|2911|45-49|M|GBR|29640|19880|2626|1993.0|3940.0|5976.0|8141.0|8614.0|10435.0|12907.0|15620.0|18311.0|19467.0
 2014|15342|18-39|M|GBR|29638|19879|10570|1726.0|3566.0|5563.0|7708.0|8205.0|10334.0|13001.0|15763.0|18410.0|19466.0
 2014|54924|18-39|M|GBR|29637|19878|10569|2087.0|4173.0|6276.0|8433.0|8920.0|10805.0|13357.0|15936.0|18443.0|19466.0
 2014|7675|45-49|M|GBR|29636|19877|2625|1833.0|3794.0|5763.0|7934.0|8401.0|10365.0|12944.0|15587.0|18279.0|19465.0
 2014|19472|50-54|M|GBR|29635|19876|1703|1996.0|3986.0|6070.0|8260.0|8736.0|10707.0|13735.0|16017.0|18544.0|19464.0
 2014|8641|45-49|M|GBR|29633|19875|2624|1946.0|3799.0|5736.0|7800.0|8250.0|10095.0|12689.0|15639.0|18514.0|19463.0
 2014|4811|18-39|M|GBR|29631|19873|10568|2011.0|4060.0|6204.0|8513.0|9029.0|11210.0|13915.0|16508.0|18593.0|19462.0
 2014|46305|45-49|M|GBR|29631|19873|2623|2072.0|4316.0|6377.0|8511.0|8981.0|10693.0|13291.0|15863.0|18558.0|19462.0
 2014|38498|40-44|M|GBR|29630|19872|3565|1940.0|3968.0|6256.0|8444.0|8890.0|11486.0|13723.0|16131.0|18579.0|19462.0
 2014|36501|45-49|M|GBR|29627|19871|2622|1950.0|3910.0|5932.0|8022.0|8483.0|10232.0|12552.0|15768.0|18367.0|19462.0
 2014|34199|18-39|M|GBR|29623|19870|10567|2010.0|4616.0|6649.0|8725.0|9183.0|10856.0|13104.0|15658.0|18224.0|19462.0
 2014|35711|18-39|M|GBR|29619|19869|10566|1984.0|3925.0|5959.0|8210.0|8725.0|10688.0|13182.0|15880.0|18459.0|19458.0
 2014|15129|18-39|M|GBR|29617|19868|10565|1945.0|3908.0|5875.0|7864.0|8296.0|10295.0|12774.0|15544.0|18395.0|19456.0
 2014|46927|45-49|M|GBR|29616|19867|2621|2126.0|4247.0|6502.0|8772.0|9266.0|11048.0|13414.0|15968.0|18448.0|19456.0
 2014|44570|40-44|M|GBR|29615|19866|3564|1979.0|3970.0|6054.0|8310.0|8796.0|10769.0|13315.0|15851.0|18418.0|19455.0
 2014|47069|40-44|M|GBR|29612|19865|3563|2037.0|4126.0|6310.0|8532.0|9021.0|10890.0|13427.0|15994.0|18411.0|19453.0
 2014|55520|18-39|M|GBR|29611|19864|10564|2040.0|3974.0|6146.0|8493.0|8990.0|10899.0|13245.0|15801.0|18382.0|19452.0
 2014|52457|18-39|M|GBR|29610|19863|10563|2039.0|3974.0|6146.0|8492.0|8989.0|10899.0|13245.0|15800.0|18381.0|19452.0
 2014|39562|18-39|M|GBR|29609|19862|10562|1928.0|3843.0|5764.0|7675.0|8095.0|9799.0|12156.0|15605.0|18418.0|19452.0
 2014|49485|50-54|M|GBR|29608|19861|1702|1952.0|3972.0|6093.0|8252.0|8717.0|10616.0|13202.0|15810.0|18304.0|19452.0
 2014|47644|18-39|M|GBR|29604|19860|10561|1763.0|3504.0|5367.0|7327.0|7769.0|9961.0|12532.0|15592.0|18457.0|19451.0
 2014|12339|18-39|M|GBR|29603|19859|10560|2016.0|4073.0|6180.0|8473.0|8941.0|10841.0|13419.0|15906.0|18444.0|19451.0
 2014|47031|45-49|M|GBR|29600|19858|2620|1986.0|3977.0|6026.0|8133.0|8633.0|10460.0|13071.0|15749.0|18406.0|19450.0
 2014|11688|18-39|M|GBR|29599|19857|10559|1693.0|3439.0|5270.0|7289.0|7780.0|9623.0|12305.0|15354.0|18216.0|19450.0
 2014|47606|40-44|M|DEN|29598|19856|3562|2014.0|3991.0|5963.0|8090.0|8569.0|10445.0|13081.0|15767.0|18383.0|19450.0
 2014|45464|18-39|M|GBR|29592|19855|10558|2007.0|4042.0|6114.0|8188.0|8643.0|10309.0|12782.0|15505.0|18224.0|19449.0
 2014|49954|18-39|M|GBR|29591|19854|10557|1741.0|3609.0|5690.0|8035.0|8560.0|10572.0|13225.0|15781.0|18389.0|19449.0
 2014|49888|40-44|M|GBR|29590|19853|3561|1911.0|3816.0|5786.0|7907.0|8382.0|10409.0|13085.0|15673.0|18446.0|19449.0
 2014|45475|18-39|M|GBR|29586|19852|10556|2007.0|4042.0|6113.0|8187.0|8643.0|10308.0|12782.0|15504.0|18224.0|19449.0
 2014|51010|18-39|M|GBR|29585|19851|10555|2133.0|4147.0|6244.0|8438.0|8923.0|10756.0|13175.0|15685.0|18437.0|19448.0
 2014|53464|18-39|M|GBR|29584|19850|10554|1937.0|3879.0|5893.0|7968.0|8437.0|10215.0|12818.0|15562.0|18245.0|19448.0
 2014|50255|18-39|M|GBR|29583|19849|10553|1763.0|3565.0|5559.0|7729.0|8232.0|10139.0|12626.0|15387.0|18090.0|19448.0
 2014|5240|18-39|M|GBR|29581|19848|10552|1908.0|3931.0|6092.0|8463.0|8961.0|10847.0|13367.0|15912.0|18477.0|19448.0
 2014|23036|55-59|M|GBR|29576|19847|751|1989.0|4052.0|6145.0|8269.0|8739.0|10489.0|12904.0|15878.0|18591.0|19444.0
 2014|13662|45-49|M|GBR|29573|19846|2619|1911.0|3955.0|6060.0|8246.0|8742.0|10578.0|13073.0|15783.0|18349.0|19442.0
 2014|36916|55-59|M|GBR|29572|19845|750|1978.0|3873.0|5830.0|7932.0|8434.0|10436.0|13109.0|15759.0|18401.0|19442.0
 2014|45877|45-49|M|GBR|29569|19844|2618|2089.0|4205.0|6343.0|8571.0|9064.0|10879.0|13290.0|15809.0|18371.0|19440.0
 2014|51486|18-39|M|GBR|29567|19843|10551|1904.0|3820.0|5865.0|8195.0|8675.0|10840.0|13398.0|15906.0|18449.0|19439.0
 2014|22629|55-59|M|GBR|29565|19842|749|1727.0|3529.0|5403.0|7387.0|7818.0|9507.0|12035.0|15114.0|18248.0|19439.0
 2014|58028|40-44|M|SUI|29564|19841|3560|1827.0|3703.0|5623.0|7634.0|8111.0|9857.0|12756.0|15617.0|18315.0|19439.0
 2014|12742|18-39|M|GBR|29563|19840|10550|1805.0|3736.0|5833.0|7966.0|8420.0|10262.0|12732.0|15557.0|18245.0|19439.0
 2014|42141|18-39|M|GBR|29560|19839|10549|2126.0|4133.0|6262.0|8474.0|8981.0|10905.0|13328.0|15994.0|18360.0|19438.0
 2014|58500|50-54|M|RSA|29558|19838|1701|1870.0|3875.0|6008.0|8178.0|8665.0|10569.0|13081.0|15741.0|18309.0|19437.0
 2014|35541|50-54|M|GBR|29557|19837|1700|1905.0|3834.0|5810.0|7912.0|8471.0|10360.0|12912.0|15592.0|18321.0|19436.0
 2014|49433|18-39|M|GBR|29554|19836|10548|1723.0|3492.0|5373.0|7692.0|8309.0|10314.0|12841.0|15635.0|18408.0|19434.0
 2014|46660|45-49|M|EGY|29552|19835|2617|1926.0|3857.0|5894.0|8093.0|8591.0|10441.0|13018.0|15655.0|18191.0|19434.0
 2014|10611|45-49|M|GBR|29551|19834|2616|1565.0|3122.0|4768.0|6454.0|6832.0|8362.0|10652.0|14591.0|18591.0|19434.0
 2014|24760|55-59|M|GBR|29549|19833|748|1871.0|3801.0|5812.0|7867.0|8326.0|10106.0|12660.0|15293.0|18246.0|19433.0
 2014|33699|65-69|M|GBR|29548|19832|183|2046.0|4135.0|6349.0|8640.0|9161.0|11003.0|13435.0|15889.0|18475.0|19433.0
 2014|10181|40-44|M|GBR|29544|19831|3559|1734.0|3586.0|5556.0|8041.0|8578.0|10637.0|13235.0|15846.0|18432.0|19431.0
 2014|38058|40-44|M|GBR|29543|19830|3558|1619.0|3292.0|5080.0|7188.0|7657.0|9473.0|12331.0|16085.0|18348.0|19431.0
 2014|17245|18-39|M|GBR|29541|19829|10547|1999.0|3978.0|6002.0|8048.0|8514.0|10304.0|12826.0|15459.0|18296.0|19431.0
 2014|47409|18-39|M|GBR|29540|19828|10546|1819.0|3851.0|5787.0|8000.0|8433.0|10356.0|12826.0|15561.0|18285.0|19430.0
 2014|8307|18-39|M|GBR|29535|19827|10545|2069.0|4234.0|6345.0|8423.0|8895.0|10605.0|13205.0|15857.0|18317.0|19429.0
 2014|47299|18-39|M|GBR|29534|19826|10544|2006.0|4080.0|5999.0|7947.0|8376.0|10150.0|12790.0|15506.0|18295.0|19427.0
 2014|57471|60-64|M|IRL|29532|19825|392|2079.0|4262.0|6517.0|8843.0|9343.0|11171.0|13563.0|15991.0|18381.0|19425.0
 2014|33723|18-39|M|GBR|29531|19824|10543|1922.0|3866.0|5844.0|7896.0|8340.0|10137.0|12983.0|15607.0|18384.0|19424.0
 2014|39973|18-39|M|GBR|29530|19823|10542|1902.0|3795.0|5800.0|7892.0|8364.0|10250.0|12776.0|15810.0|18348.0|19424.0
 2014|58403|18-39|M|NZL|29525|19822|10541|1799.0|3678.0|5738.0|7950.0|8461.0|10350.0|12948.0|15606.0|18321.0|19421.0
 2014|35526|18-39|M|GBR|29523|19821|10540|2142.0|4336.0|6540.0|8851.0|9352.0|11152.0|13481.0|15977.0|0.0|19421.0
 2014|7309|45-49|M|GBR|29521|19820|2615|1676.0|3650.0|5710.0|7965.0|8431.0|10266.0|12801.0|15532.0|18249.0|19420.0
 2014|44648|18-39|M|GBR|29517|19819|10539|1578.0|3285.0|5081.0|6969.0|7382.0|9076.0|11710.0|15049.0|18204.0|19420.0
 2014|3458|18-39|M|GBR|29516|19818|10538|1759.0|3555.0|5412.0|7518.0|8069.0|10065.0|12610.0|15739.0|18337.0|19419.0
 2014|20567|65-69|M|GBR|29515|19817|182|1910.0|3891.0|5915.0|8090.0|8571.0|10434.0|12919.0|15549.0|18217.0|19419.0
 2014|41965|40-44|M|GBR|29514|19816|3557|2071.0|4158.0|6259.0|8332.0|8787.0|10555.0|13104.0|15716.0|18313.0|19418.0
 2014|24860|18-39|M|GBR|29512|19815|10537|1698.0|3411.0|5194.0|7099.0|7594.0|9731.0|12416.0|15680.0|18422.0|19418.0
 2014|27431|18-39|M|GBR|29508|19813|10535|1707.0|3413.0|5256.0|7479.0|7996.0|9978.0|12582.0|15529.0|18252.0|19417.0
 2014|51265|18-39|M|GBR|29508|19813|10535|1553.0|3220.0|5165.0|7328.0|7818.0|10247.0|13305.0|15826.0|18446.0|19417.0
 2014|54900|50-54|M|GBR|29506|19812|1699|1890.0|4025.0|6276.0|8719.0|9186.0|11011.0|13417.0|16030.0|18457.0|19416.0
 2014|51588|18-39|M|GBR|29504|19811|10534|1851.0|3732.0|5729.0|7844.0|8316.0|10043.0|12671.0|15404.0|18288.0|19415.0
 2014|37964|40-44|M|GBR|29503|19810|3556|2061.0|4154.0|6248.0|8315.0|8765.0|10512.0|12954.0|15533.0|18197.0|19415.0
 2014|19151|50-54|M|GBR|29502|19809|1698|1850.0|3790.0|5790.0|7863.0|8342.0|10110.0|12600.0|15424.0|18295.0|19414.0
 2014|10060|40-44|M|GBR|29500|19808|3555|1663.0|3607.0|5633.0|7778.0|8262.0|10293.0|13068.0|15734.0|18365.0|19414.0
 2014|14748|18-39|M|GBR|29498|19807|10533|1959.0|3999.0|6205.0|8248.0|8714.0|10740.0|13062.0|15961.0|18497.0|19413.0
 2014|39968|40-44|M|GBR|29497|19806|3554|1643.0|3463.0|5588.0|7927.0|8512.0|11221.0|13659.0|16100.0|18568.0|19413.0
 2014|42295|18-39|M|GBR|29494|19805|10532|2126.0|4265.0|6414.0|8595.0|9089.0|10869.0|13316.0|15906.0|18398.0|19412.0
 2014|43917|18-39|M|GBR|29493|19804|10531|2220.0|4322.0|6351.0|8496.0|8972.0|10763.0|13179.0|15706.0|18304.0|19412.0
 2014|56606|40-44|M|ITA|29492|19803|3553|1846.0|3728.0|5652.0|7604.0|8042.0|9965.0|12444.0|15461.0|18311.0|19412.0
 2014|34459|18-39|M|GBR|29489|19802|10530|1840.0|3634.0|5514.0|7384.0|7797.0|9933.0|13024.0|15869.0|18639.0|19411.0
 2014|3170|18-39|M|GBR|29487|19801|10529|1557.0|3113.0|4990.0|7091.0|7534.0|9255.0|11887.0|15362.0|18266.0|19410.0
 2014|47838|45-49|M|GBR|29484|19800|2614|1897.0|3893.0|5894.0|7987.0|8440.0|10158.0|12672.0|15324.0|18131.0|19409.0
 2014|45744|18-39|M|GBR|29483|19799|10528|1735.0|3633.0|5709.0|8030.0|8539.0|10544.0|13102.0|15764.0|18359.0|19408.0
 2014|55659|40-44|M|AUS|29482|19798|3552|2042.0|4100.0|6145.0|8269.0|8742.0|10549.0|13110.0|15869.0|18438.0|19408.0
 2014|39893|18-39|M|GBR|29481|19797|10527|1814.0|3701.0|5693.0|7911.0|8353.0|10317.0|13165.0|15798.0|18314.0|19408.0
 2014|55841|18-39|M|LAT|29480|19796|10526|2151.0|4331.0|6592.0|8848.0|9331.0|11077.0|13468.0|15926.0|18359.0|19407.0
 2014|49703|18-39|M|GBR|29477|19795|10525|1991.0|4079.0|6229.0|8429.0|8901.0|10693.0|13108.0|15669.0|18286.0|19406.0
 2014|47818|18-39|M|GBR|29476|19794|10524|1896.0|3855.0|5884.0|8383.0|8888.0|10715.0|13147.0|15769.0|18429.0|19406.0
 2014|50386|18-39|M|GBR|29475|19793|10523|1941.0|3895.0|6000.0|8210.0|8694.0|10630.0|13231.0|15638.0|18333.0|19405.0
 2014|7762|18-39|M|GBR|29474|19792|10522|1738.0|3502.0|5288.0|7161.0|7613.0|9461.0|12081.0|15156.0|18331.0|19405.0
 2014|35999|18-39|M|GBR|29473|19791|10521|1632.0|3407.0|5180.0|7229.0|7740.0|9901.0|12557.0|15351.0|18367.0|19404.0
 2014|37040|50-54|M|GBR|29471|19790|1697|2073.0|4157.0|6336.0|8578.0|9051.0|10817.0|13092.0|15610.0|18287.0|19404.0
 2014|1865|18-39|M|GBR|29470|19789|10520|1857.0|3856.0|6083.0|8401.0|8959.0|10750.0|13305.0|15974.0|18481.0|19404.0
 2014|7316|40-44|M|GBR|29468|19788|3551|1835.0|3764.0|5746.0|7732.0|8194.0|10166.0|12768.0|15566.0|18295.0|19402.0
 2014|34315|45-49|M|GBR|29467|19787|2613|1945.0|3958.0|5975.0|8112.0|8594.0|10466.0|12952.0|15575.0|18224.0|19402.0
 2014|50793|18-39|M|GBR|29466|19786|10519|1918.0|3778.0|5650.0|7581.0|7991.0|9541.0|11673.0|14646.0|17968.0|19402.0
 2014|48080|18-39|M|GBR|29462|19785|10518|1894.0|3714.0|5665.0|7749.0|8225.0|10127.0|12780.0|15620.0|18459.0|19400.0
 2014|43876|18-39|M|GBR|29460|19784|10517|1967.0|3915.0|5944.0|8133.0|8600.0|10507.0|12978.0|15707.0|18362.0|19400.0
 2014|47406|18-39|M|GBR|29458|19783|10516|1862.0|3801.0|5970.0|8136.0|8627.0|10518.0|13030.0|15637.0|18285.0|19399.0
 2014|35628|18-39|M|GBR|29457|19782|10515|2208.0|4469.0|6747.0|9062.0|9584.0|11273.0|13573.0|15869.0|18336.0|19398.0
 2014|47185|45-49|M|GBR|29456|19781|2612|2017.0|4028.0|6099.0|8265.0|8726.0|10464.0|12702.0|15832.0|18470.0|19398.0
 2014|40071|60-64|M|GBR|29451|19780|391|1942.0|3988.0|6120.0|8375.0|8868.0|10699.0|13150.0|15759.0|18250.0|19394.0
 2014|13180|18-39|M|GBR|29450|19779|10514|1902.0|3843.0|5915.0|8004.0|8476.0|10276.0|12901.0|15517.0|18310.0|19394.0
 2014|44386|18-39|M|GBR|29449|19778|10513|1839.0|3724.0|5694.0|7758.0|8229.0|10050.0|12587.0|15551.0|18250.0|19394.0
 2014|33862|18-39|M|GBR|29448|19777|10512|1847.0|3735.0|5680.0|7875.0|8404.0|10462.0|13211.0|15621.0|18317.0|19394.0
 2014|42350|40-44|M|GBR|29446|19776|3550|2087.0|4064.0|6170.0|8516.0|8968.0|10881.0|13353.0|15885.0|18385.0|19393.0
 2014|52478|18-39|M|GBR|29444|19775|10511|1836.0|3710.0|5667.0|7664.0|8116.0|10131.0|12898.0|15498.0|18380.0|19392.0
 2014|17864|55-59|M|GBR|29443|19774|747|2212.0|4438.0|6712.0|9011.0|9516.0|11324.0|13639.0|16035.0|18419.0|19392.0
 2014|48338|40-44|M|GBR|29442|19773|3549|2267.0|4380.0|6514.0|8712.0|9174.0|11158.0|13432.0|15924.0|18422.0|19391.0
 2014|27102|18-39|M|GBR|29440|19772|10510|1972.0|3918.0|5933.0|8053.0|8501.0|10404.0|12949.0|15737.0|18350.0|19390.0
 2014|35955|18-39|M|GBR|29438|19771|10509|2011.0|4021.0|6133.0|8266.0|8724.0|10399.0|12737.0|15575.0|18285.0|19390.0
 2014|39359|50-54|M|GBR|29437|19770|1696|1779.0|3542.0|5344.0|7234.0|7655.0|9431.0|12099.0|15434.0|18301.0|19389.0
 2014|45821|18-39|M|GBR|29435|19769|10508|1994.0|4107.0|6323.0|8479.0|8942.0|10631.0|12987.0|15511.0|18258.0|19389.0
 2014|48424|18-39|M|GBR|29434|19768|10507|1750.0|3528.0|5427.0|7544.0|8019.0|10432.0|13074.0|15747.0|18267.0|19388.0
 2014|43140|18-39|M|GBR|29432|19767|10506|1945.0|3927.0|5961.0|8154.0|8625.0|10431.0|12920.0|15552.0|18234.0|19387.0
 2014|47154|40-44|M|IND|29430|19766|3548|2036.0|4044.0|6058.0|8137.0|8600.0|10523.0|12953.0|15575.0|18280.0|19387.0
 2014|52171|18-39|M|GBR|29429|19765|10505|2054.0|4164.0|6321.0|8493.0|8980.0|10801.0|13281.0|15867.0|18356.0|19386.0
 2014|50822|45-49|M|GBR|29424|19764|2611|1687.0|3408.0|5173.0|7006.0|7414.0|8922.0|11101.0|14716.0|18230.0|19382.0
 2014|12362|18-39|M|GBR|29422|19763|10504|1993.0|3982.0|6031.0|8131.0|8604.0|10385.0|12877.0|15605.0|18251.0|19381.0
